actual,predicted,residual,abs_residual,pct_error,timestamp,hour,month,day_of_week
4.97,3.9729081330981657,0.997091866901834,0.997091866901834,20.06221060164656,2025-10-22 19:45:00,19,10,2
4.29,2.48324318027948,1.80675681972052,1.80675681972052,42.115543583228906,2025-10-22 20:00:00,20,10,2
4.04,3.7445800751462457,0.29541992485375435,0.29541992485375435,7.312374377568178,2025-10-22 20:15:00,20,10,2
3.99,3.6449350102007116,0.34506498979928857,0.34506498979928857,8.648245358378158,2025-10-22 20:30:00,20,10,2
3.54,3.5837071589866767,-0.04370715898667665,0.04370715898667665,1.2346655080982105,2025-10-22 20:45:00,20,10,2
3.99,2.3997766085991685,1.5902233914008317,1.5902233914008317,39.8552228421261,2025-10-22 21:00:00,21,10,2
3.92,3.1189104940053554,0.8010895059946446,0.8010895059946446,20.43595678557767,2025-10-22 21:15:00,21,10,2
3.99,3.1198686261639494,0.8701313738360508,0.8701313738360508,21.80780385554012,2025-10-22 21:30:00,21,10,2
4.05,2.808437136244521,1.2415628637554788,1.2415628637554788,30.655873179147626,2025-10-22 21:45:00,21,10,2
4.17,3.550243622627349,0.6197563773726511,0.6197563773726511,14.862263246346549,2025-10-22 22:00:00,22,10,2
4.86,3.2480324789460724,1.611967521053928,1.611967521053928,33.168055988763946,2025-10-22 22:15:00,22,10,2
4.84,3.969844207304689,0.8701557926953107,0.8701557926953107,17.97842546891138,2025-10-22 22:30:00,22,10,2
4.99,3.8412380220586257,1.1487619779413745,1.1487619779413745,23.021282123073636,2025-10-22 22:45:00,22,10,2
4.99,4.134512713087069,0.8554872869129309,0.8554872869129309,17.144033805870357,2025-10-22 23:00:00,23,10,2
5.0,4.667530770804554,0.3324692291954463,0.3324692291954463,6.649384583908927,2025-10-22 23:15:00,23,10,2
4.99,4.149036199740252,0.8409638002597486,0.8409638002597486,16.85298196913324,2025-10-22 23:30:00,23,10,2
4.95,4.298027516412283,0.6519724835877172,0.6519724835877172,13.171161284600347,2025-10-22 23:45:00,23,10,2
4.42,5.988691644790983,-1.5686916447909827,1.5686916447909827,35.49076119436612,2025-10-23 00:00:00,0,10,3
4.29,5.523288460081652,-1.2332884600816518,1.2332884600816518,28.747982752486056,2025-10-23 00:15:00,0,10,3
4.44,5.478095572239461,-1.0380955722394605,1.0380955722394605,23.380530906294155,2025-10-23 00:30:00,0,10,3
4.61,5.608535034621447,-0.9985350346214465,0.9985350346214465,21.660195978773242,2025-10-23 00:45:00,0,10,3
3.99,5.579421707591784,-1.589421707591784,1.589421707591784,39.83513051608481,2025-10-23 01:00:00,1,10,3
4.0,5.25996422995933,-1.2599642299593299,1.2599642299593299,31.499105748983247,2025-10-23 01:15:00,1,10,3
4.01,5.611158922829574,-1.6011589228295744,1.6011589228295744,39.92915019525123,2025-10-23 01:30:00,1,10,3
4.05,5.669269321918684,-1.6192693219186838,1.6192693219186838,39.98195856589343,2025-10-23 01:45:00,1,10,3
4.0,5.379124041369181,-1.379124041369181,1.379124041369181,34.478101034229525,2025-10-23 02:00:00,2,10,3
4.0,5.797953041300239,-1.7979530413002394,1.7979530413002394,44.948826032505984,2025-10-23 02:15:00,2,10,3
4.0,5.809255605843084,-1.8092556058430844,1.8092556058430844,45.23139014607711,2025-10-23 02:30:00,2,10,3
4.0,5.839845306036189,-1.8398453060361888,1.8398453060361888,45.99613265090472,2025-10-23 02:45:00,2,10,3
3.12,6.192264418285241,-3.0722644182852408,3.0722644182852408,98.47001340657823,2025-10-23 03:00:00,3,10,3
3.15,5.4317074841061626,-2.2817074841061626,2.2817074841061626,72.43515822559246,2025-10-23 03:15:00,3,10,3
3.62,5.602137411219509,-1.982137411219509,1.982137411219509,54.7551771055113,2025-10-23 03:30:00,3,10,3
3.99,6.020001518635432,-2.030001518635432,2.030001518635432,50.87723104349453,2025-10-23 03:45:00,3,10,3
3.23,5.895594296208657,-2.6655942962086567,2.6655942962086567,82.5261392015064,2025-10-23 04:00:00,4,10,3
4.0,5.82804226308366,-1.8280422630836597,1.8280422630836597,45.70105657709149,2025-10-23 04:15:00,4,10,3
4.66,7.061491968765985,-2.401491968765985,2.401491968765985,51.534162419870924,2025-10-23 04:30:00,4,10,3
6.59,7.536898524877991,-0.9468985248779909,0.9468985248779909,14.368718131684233,2025-10-23 04:45:00,4,10,3
4.65,8.618946215729505,-3.9689462157295043,3.9689462157295043,85.35368205869901,2025-10-23 05:00:00,5,10,3
6.77,7.774612184996222,-1.0046121849962226,1.0046121849962226,14.839175553858533,2025-10-23 05:15:00,5,10,3
9.84,10.087062262656374,-0.24706226265637454,0.24706226265637454,2.5107953521989286,2025-10-23 05:30:00,5,10,3
12.5,13.866112155879058,-1.3661121558790583,1.3661121558790583,10.928897247032467,2025-10-23 05:45:00,5,10,3
10.29,12.910593160247608,-2.6205931602476085,2.6205931602476085,25.46737765060844,2025-10-23 06:00:00,6,10,3
12.2,13.80085607216865,-1.60085607216865,1.60085607216865,13.12177108334959,2025-10-23 06:15:00,6,10,3
16.98,17.277244899668478,-0.29724489966847756,0.29724489966847756,1.7505588908626475,2025-10-23 06:30:00,6,10,3
23.34,21.575226342241685,1.7647736577583153,1.7647736577583153,7.561155346008206,2025-10-23 06:45:00,6,10,3
17.78,22.841109665340504,-5.061109665340503,5.061109665340503,28.465183719575382,2025-10-23 07:00:00,7,10,3
24.91,19.886738791321626,5.023261208678374,5.023261208678374,20.165641142827674,2025-10-23 07:15:00,7,10,3
33.97,30.658856128282316,3.3111438717176824,3.3111438717176824,9.74725896884805,2025-10-23 07:30:00,7,10,3
41.62,40.18693883610729,1.4330611638927095,1.4330611638927095,3.4432031809051167,2025-10-23 07:45:00,7,10,3
49.99,30.01950832498853,19.970491675011473,19.970491675011473,39.94897314465188,2025-10-23 08:00:00,8,10,3
52.63,47.19554107018789,5.434458929812109,5.434458929812109,10.325781740095211,2025-10-23 08:15:00,8,10,3
57.81,51.23690389863701,6.573096101362992,6.573096101362992,11.37017142598684,2025-10-23 08:30:00,8,10,3
62.12,56.00899324097085,6.111006759029145,6.111006759029145,9.837422342287743,2025-10-23 08:45:00,8,10,3
62.45,62.228612255909,0.22138774409100392,0.22138774409100392,0.3545039937405987,2025-10-23 09:00:00,9,10,3
66.67,57.94412644731557,8.725873552684433,8.725873552684433,13.088155921230587,2025-10-23 09:15:00,9,10,3
70.59,64.73921291094743,5.850787089052574,5.850787089052574,8.288407832628664,2025-10-23 09:30:00,9,10,3
69.1,67.80123193815105,1.2987680618489463,1.2987680618489463,1.8795485699695316,2025-10-23 09:45:00,9,10,3
66.66,63.64024204619769,3.019757953802305,3.019757953802305,4.530089939697427,2025-10-23 10:00:00,10,10,3
71.85,65.36352183078445,6.486478169215545,6.486478169215545,9.027805385129499,2025-10-23 10:15:00,10,10,3
69.53,71.25198330897408,-1.7219833089740746,1.7219833089740746,2.4766047878240682,2025-10-23 10:30:00,10,10,3
64.63,63.77381901109973,0.8561809889002632,0.8561809889002632,1.3247423625255506,2025-10-23 10:45:00,10,10,3
68.77,59.20086920326935,9.569130796730647,9.569130796730647,13.914687795158715,2025-10-23 11:00:00,11,10,3
66.49,70.72841204822649,-4.238412048226493,4.238412048226493,6.374510525231604,2025-10-23 11:15:00,11,10,3
65.52,61.7772119115815,3.742788088418493,3.742788088418493,5.712436032384758,2025-10-23 11:30:00,11,10,3
64.99,58.45889951928983,6.531100480710165,6.531100480710165,10.049392953854694,2025-10-23 11:45:00,11,10,3
65.76,66.3056156507682,-0.5456156507681982,0.5456156507681982,0.8297074981268219,2025-10-23 12:00:00,12,10,3
64.47,61.9332050970303,2.536794902969696,2.536794902969696,3.9348455141456427,2025-10-23 12:15:00,12,10,3
64.04,61.38788895037882,2.6521110496211833,2.6521110496211833,4.141335180545258,2025-10-23 12:30:00,12,10,3
62.93,61.4784482671267,1.4515517328732983,1.4515517328732983,2.3066132732771303,2025-10-23 12:45:00,12,10,3
64.29,62.167287546235514,2.1227124537644926,2.1227124537644926,3.301777031831533,2025-10-23 13:00:00,13,10,3
63.99,61.90318780866417,2.086812191335831,2.086812191335831,3.2611536042128937,2025-10-23 13:15:00,13,10,3
63.56,61.93486754423212,1.6251324557678828,1.6251324557678828,2.556847790698368,2025-10-23 13:30:00,13,10,3
62.94,60.890279311862294,2.049720688137704,2.049720688137704,3.2566264508066474,2025-10-23 13:45:00,13,10,3
58.8,62.946326849291395,-4.146326849291398,4.146326849291398,7.051576274305099,2025-10-23 14:00:00,14,10,3
61.71,57.91144016281232,3.798559837187682,3.798559837187682,6.1555012756241805,2025-10-23 14:15:00,14,10,3
63.5,61.288197120797264,2.211802879202736,2.211802879202736,3.4831541404767496,2025-10-23 14:30:00,14,10,3
64.43,62.16016967890838,2.269830321091625,2.269830321091625,3.522940122755898,2025-10-23 14:45:00,14,10,3
62.38,59.76876732908159,2.6112326709184117,2.6112326709184117,4.186009411539614,2025-10-23 15:00:00,15,10,3
65.62,63.5599679034331,2.060032096566907,2.060032096566907,3.1393357155850454,2025-10-23 15:15:00,15,10,3
66.63,66.63548298260405,-0.005482982604050335,0.005482982604050335,0.0082289998559963,2025-10-23 15:30:00,15,10,3
67.28,66.55285036346227,0.7271496365377317,0.7271496365377317,1.0807812671488284,2025-10-23 15:45:00,15,10,3
65.22,64.57552682131066,0.6444731786893385,0.6444731786893385,0.9881526812164038,2025-10-23 16:00:00,16,10,3
66.06,67.13193753648815,-1.07193753648815,1.07193753648815,1.6226726256254165,2025-10-23 16:15:00,16,10,3
66.14,66.89006862974009,-0.7500686297400847,0.7500686297400847,1.1340620346841317,2025-10-23 16:30:00,16,10,3
65.83,66.69580378523838,-0.8658037852383842,0.8658037852383842,1.315211583227076,2025-10-23 16:45:00,16,10,3
66.24,64.46848537935519,1.7715146206448082,1.7715146206448082,2.674388014258467,2025-10-23 17:00:00,17,10,3
66.49,67.28889196736085,-0.7988919673608592,0.7988919673608592,1.2015219842996832,2025-10-23 17:15:00,17,10,3
67.27,66.99926046905185,0.2707395309481484,0.2707395309481484,0.40246697034063983,2025-10-23 17:30:00,17,10,3
67.62,67.45627313888352,0.16372686111648704,0.16372686111648704,0.2421278632305339,2025-10-23 17:45:00,17,10,3
66.95,68.6521474804001,-1.7021474804001002,1.7021474804001002,2.542415952800747,2025-10-23 18:00:00,18,10,3
66.95,67.92622894422684,-0.9762289442268326,0.9762289442268326,1.4581462945882488,2025-10-23 18:15:00,18,10,3
66.96,68.68430238092094,-1.7243023809209461,1.7243023809209461,2.575123030049203,2025-10-23 18:30:00,18,10,3
66.41,68.57324196850846,-2.1632419685084585,2.1632419685084585,3.2574039580009915,2025-10-23 18:45:00,18,10,3
65.76,62.76008685511023,2.9999131448897742,2.9999131448897742,4.5619117166815295,2025-10-23 19:00:00,19,10,3
65.57,62.85129755186749,2.718702448132504,2.718702448132504,4.14625964333156,2025-10-23 19:15:00,19,10,3
65.29,62.8414208638457,2.448579136154308,2.448579136154308,3.7503126606743873,2025-10-23 19:30:00,19,10,3
63.13,62.01178057195921,1.1182194280407955,1.1182194280407955,1.7712964169820933,2025-10-23 19:45:00,19,10,3
45.71,59.67078318048907,-13.960783180489067,13.960783180489067,30.54207652699424,2025-10-23 20:00:00,20,10,3
42.85,44.017627399335005,-1.1676273993350037,1.1676273993350037,2.724918084795808,2025-10-23 20:15:00,20,10,3
42.21,44.62070046315755,-2.4107004631575464,2.4107004631575464,5.711206972654694,2025-10-23 20:30:00,20,10,3
40.43,42.753698610884335,-2.3236986108843354,2.3236986108843354,5.747461318041888,2025-10-23 20:45:00,20,10,3
40.38,26.463892345108054,13.916107654891949,13.916107654891949,34.462871854611066,2025-10-23 21:00:00,21,10,3
40.18,36.97463754829013,3.205362451709867,3.205362451709867,7.977507346216692,2025-10-23 21:15:00,21,10,3
39.88,38.299158394760056,1.5808416052399465,1.5808416052399465,3.963996001103175,2025-10-23 21:30:00,21,10,3
39.39,36.84711278997787,2.54288721002213,2.54288721002213,6.455666945981544,2025-10-23 21:45:00,21,10,3
39.91,37.73903583815452,2.1709641618454754,2.1709641618454754,5.439649616250252,2025-10-23 22:00:00,22,10,3
39.25,38.16916936261522,1.0808306373847785,1.0808306373847785,2.7537086302796903,2025-10-23 22:15:00,22,10,3
37.79,37.36656027712297,0.4234397228770277,0.4234397228770277,1.120507337594675,2025-10-23 22:30:00,22,10,3
36.56,35.83179521151063,0.7282047884893714,0.7282047884893714,1.9918074083407313,2025-10-23 22:45:00,22,10,3
33.62,35.98325438094563,-2.3632543809456337,2.3632543809456337,7.029311067655068,2025-10-23 23:00:00,23,10,3
30.81,32.44623596485145,-1.6362359648514477,1.6362359648514477,5.310730168294215,2025-10-23 23:15:00,23,10,3
30.06,29.508291448118083,0.5517085518819158,0.5517085518819158,1.8353577906916694,2025-10-23 23:30:00,23,10,3
29.72,29.278408471412437,0.441591528587562,0.441591528587562,1.485839598208486,2025-10-23 23:45:00,23,10,3
20.75,29.257005950748706,-8.507005950748706,8.507005950748706,40.9976190397528,2025-10-24 00:00:00,0,10,4
17.12,20.50222843186065,-3.38222843186065,3.38222843186065,19.75600719544772,2025-10-24 00:15:00,0,10,4
11.05,20.22913198456216,-9.179131984562158,9.179131984562158,83.06906773359418,2025-10-24 00:30:00,0,10,4
8.74,15.50618564247101,-6.76618564247101,6.76618564247101,77.41631169875298,2025-10-24 00:45:00,0,10,4
13.36,6.662908404000795,6.697091595999204,6.697091595999204,50.12793110777848,2025-10-24 01:00:00,1,10,4
9.74,14.636029115146851,-4.896029115146851,4.896029115146851,50.267239375224335,2025-10-24 01:15:00,1,10,4
9.21,7.450178487783667,1.7598215122163339,1.7598215122163339,19.107725431230552,2025-10-24 01:30:00,1,10,4
8.63,9.987346105469115,-1.357346105469114,1.357346105469114,15.728228336837939,2025-10-24 01:45:00,1,10,4
12.5,15.981416919483017,-3.481416919483017,3.481416919483017,27.851335355864137,2025-10-24 02:00:00,2,10,4
12.5,12.845343242282944,-0.34534324228294366,0.34534324228294366,2.7627459382635493,2025-10-24 02:15:00,2,10,4
12.5,14.35101110993731,-1.8510111099373106,1.8510111099373106,14.808088879498484,2025-10-24 02:30:00,2,10,4
13.11,14.20988927961681,-1.0998892796168107,1.0998892796168107,8.389697022248747,2025-10-24 02:45:00,2,10,4
20.61,19.277044769898744,1.3329552301012555,1.3329552301012555,6.467516885498571,2025-10-24 03:00:00,3,10,4
20.61,23.273768442462643,-2.6637684424626435,2.6637684424626435,12.92464067182263,2025-10-24 03:15:00,3,10,4
15.91,21.923156584280058,-6.013156584280058,6.013156584280058,37.79482453978666,2025-10-24 03:30:00,3,10,4
15.9,18.17383391662876,-2.2738339166287584,2.2738339166287584,14.300842242948168,2025-10-24 03:45:00,3,10,4
16.54,26.007931596012657,-9.467931596012658,9.467931596012658,57.242633591370364,2025-10-24 04:00:00,4,10,4
20.68,21.082095602706374,-0.4020956027063747,0.4020956027063747,1.944369452158485,2025-10-24 04:15:00,4,10,4
21.6,20.501988586162653,1.098011413837348,1.098011413837348,5.083386175172907,2025-10-24 04:30:00,4,10,4
29.19,24.12484699561528,5.065153004384722,5.065153004384722,17.35235698658692,2025-10-24 04:45:00,4,10,4
20.75,32.19434004891997,-11.444340048919969,11.444340048919969,55.153446018891415,2025-10-24 05:00:00,5,10,4
32.99,26.558331727414547,6.431668272585455,6.431668272585455,19.495811678040177,2025-10-24 05:15:00,5,10,4
51.4,37.881226546811476,13.518773453188523,13.518773453188523,26.30111566768195,2025-10-24 05:30:00,5,10,4
84.91,59.83067412212395,25.079325877876045,25.079325877876045,29.536363064275168,2025-10-24 05:45:00,5,10,4
78.75,73.59903480600931,5.150965193990686,5.150965193990686,6.540908182845316,2025-10-24 06:00:00,6,10,4
82.43,79.62545036780011,2.804549632199894,2.804549632199894,3.402340934368426,2025-10-24 06:15:00,6,10,4
84.65,92.91097574852103,-8.26097574852102,8.26097574852102,9.758979029558203,2025-10-24 06:30:00,6,10,4
87.41,112.71471090833762,-25.304710908337626,25.304710908337626,28.949446182745252,2025-10-24 06:45:00,6,10,4
65.93,83.81291892742979,-17.882918927429785,17.882918927429785,27.12409969274956,2025-10-24 07:00:00,7,10,4
74.98,71.50299221670866,3.4770077832913415,3.4770077832913415,4.637246976915633,2025-10-24 07:15:00,7,10,4
110.25,83.91720192480341,26.332798075196592,26.332798075196592,23.884624104486704,2025-10-24 07:30:00,7,10,4
119.55,116.19186807720277,3.3581319227972273,3.3581319227972273,2.8089769324945437,2025-10-24 07:45:00,7,10,4
137.7,90.03499614409355,47.665003855906434,47.665003855906434,34.61510810160235,2025-10-24 08:00:00,8,10,4
149.99,129.46194568433475,20.52805431566526,20.52805431566526,13.686281962574343,2025-10-24 08:15:00,8,10,4
137.38,163.7870752969257,-26.40707529692571,26.40707529692571,19.221921165326624,2025-10-24 08:30:00,8,10,4
110.62,131.62052108930288,-21.00052108930288,21.00052108930288,18.98437993970609,2025-10-24 08:45:00,8,10,4
148.74,120.23704057369926,28.502959426300748,28.502959426300748,19.162941660818035,2025-10-24 09:00:00,9,10,4
122.57,159.05937929812129,-36.48937929812129,36.48937929812129,29.770236842719505,2025-10-24 09:15:00,9,10,4
89.8,105.65293935286903,-15.85293935286903,15.85293935286903,17.653607297181548,2025-10-24 09:30:00,9,10,4
85.2,64.11270352649207,21.087296473507934,21.087296473507934,24.75034797360086,2025-10-24 09:45:00,9,10,4
126.06,123.15776895337282,2.902231046627179,2.902231046627179,2.302261658438187,2025-10-24 10:00:00,10,10,4
105.59,109.38647283483957,-3.7964728348395624,3.7964728348395624,3.5954852115158276,2025-10-24 10:15:00,10,10,4
104.98,70.78973927485379,34.19026072514622,34.19026072514622,32.56835656805698,2025-10-24 10:30:00,10,10,4
105.57,94.11466017642998,11.455339823570014,11.455339823570014,10.850942335483579,2025-10-24 10:45:00,10,10,4
104.11,137.8104862191277,-33.70048621912771,33.70048621912771,32.370076091756516,2025-10-24 11:00:00,11,10,4
107.47,86.61687236073755,20.853127639262453,20.853127639262453,19.403673247662095,2025-10-24 11:15:00,11,10,4
114.23,104.72193272448482,9.508067275515188,9.508067275515188,8.323616629182515,2025-10-24 11:30:00,11,10,4
85.93,111.11243277325048,-25.18243277325047,25.18243277325047,29.305752092692266,2025-10-24 11:45:00,11,10,4
86.34,82.79403061227728,3.545969387722721,3.545969387722721,4.106983307531528,2025-10-24 12:00:00,12,10,4
85.04,92.66955717994699,-7.6295571799469855,7.6295571799469855,8.971727633992222,2025-10-24 12:15:00,12,10,4
85.55,95.08615337519817,-9.536153375198168,9.536153375198168,11.14687711887571,2025-10-24 12:30:00,12,10,4
85.59,63.940524621133264,21.64947537886674,21.64947537886674,25.29439815266589,2025-10-24 12:45:00,12,10,4
77.12,86.28460391864292,-9.16460391864291,9.16460391864291,11.883563172514148,2025-10-24 13:00:00,13,10,4
79.91,76.79291619682735,3.1170838031726475,3.1170838031726475,3.9007430899419946,2025-10-24 13:15:00,13,10,4
84.95,82.50959380525852,2.4404061947414846,2.4404061947414846,2.872755967912283,2025-10-24 13:30:00,13,10,4
93.57,86.36631483235891,7.203685167641083,7.203685167641083,7.698712373240444,2025-10-24 13:45:00,13,10,4
96.1,85.7658758463433,10.334124153656688,10.334124153656688,10.753511086011121,2025-10-24 14:00:00,14,10,4
93.71,95.50682323292396,-1.7968232329239697,1.7968232329239697,1.9174295517276383,2025-10-24 14:15:00,14,10,4
98.1,95.46199987141594,2.6380001285840535,2.6380001285840535,2.6890928935617264,2025-10-24 14:30:00,14,10,4
100.0,104.64335522736945,-4.6433552273694545,4.6433552273694545,4.6433552273694545,2025-10-24 14:45:00,14,10,4
86.44,101.19265226180175,-14.752652261801757,14.752652261801757,17.066927651320867,2025-10-24 15:00:00,15,10,4
87.52,84.40741949883699,3.112580501163009,3.112580501163009,3.556421962023548,2025-10-24 15:15:00,15,10,4
86.54,94.11999689413352,-7.579996894133515,7.579996894133515,8.75895180741104,2025-10-24 15:30:00,15,10,4
85.27,91.69231173574741,-6.422311735747414,6.422311735747414,7.531736526031915,2025-10-24 15:45:00,15,10,4
69.74,76.52417363732306,-6.7841736373230646,6.7841736373230646,9.72780848483376,2025-10-24 16:00:00,16,10,4
69.03,73.46615257600125,-4.436152576001248,4.436152576001248,6.426412539477398,2025-10-24 16:15:00,16,10,4
74.74,74.17012864880601,0.5698713511939815,0.5698713511939815,0.7624717034974331,2025-10-24 16:30:00,16,10,4
125.21,79.41185675748308,45.798143242516915,45.798143242516915,36.5770651246042,2025-10-24 16:45:00,16,10,4
75.4,112.16018805501673,-36.76018805501673,36.76018805501673,48.75356505970388,2025-10-24 17:00:00,17,10,4
105.51,66.51820958295477,38.99179041704524,38.99179041704524,36.955540154530595,2025-10-24 17:15:00,17,10,4
133.2,110.5331338836937,22.666866116306295,22.666866116306295,17.017166753983705,2025-10-24 17:30:00,17,10,4
175.42,173.65640598882044,1.7635940111795492,1.7635940111795492,1.0053551540186692,2025-10-24 17:45:00,17,10,4
67.33,123.99702862166313,-56.667028621663135,56.667028621663135,84.16311988959325,2025-10-24 18:00:00,18,10,4
67.97,79.66688597002457,-11.696885970024567,11.696885970024567,17.20889505667878,2025-10-24 18:15:00,18,10,4
65.12,105.18529071187203,-40.065290711872024,40.065290711872024,61.52532357474204,2025-10-24 18:30:00,18,10,4
60.2,121.31341932915586,-61.11341932915586,61.11341932915586,101.51730785574063,2025-10-24 18:45:00,18,10,4
49.99,-19.862624436630043,69.85262443663004,69.85262443663004,139.73319551236253,2025-10-24 19:00:00,19,10,4
45.0,52.42852991193239,-7.428529911932387,7.428529911932387,16.50784424873864,2025-10-24 19:15:00,19,10,4
35.6,46.41796486217167,-10.81796486217167,10.81796486217167,30.38754174767323,2025-10-24 19:30:00,19,10,4
33.99,35.984536051006785,-1.9945360510067829,1.9945360510067829,5.868008387781062,2025-10-24 19:45:00,19,10,4
43.64,30.15011221997762,13.489887780022382,13.489887780022382,30.911750183369346,2025-10-24 20:00:00,20,10,4
35.6,41.954452462422694,-6.354452462422692,6.354452462422692,17.849585568603068,2025-10-24 20:15:00,20,10,4
34.99,27.41209162149483,7.577908378505171,7.577908378505171,21.6573546113323,2025-10-24 20:30:00,20,10,4
26.0,33.81441701279181,-7.814417012791807,7.814417012791807,30.055450049199262,2025-10-24 20:45:00,20,10,4
32.99,35.757271894204194,-2.7672718942041925,2.7672718942041925,8.38821428979749,2025-10-24 21:00:00,21,10,4
35.59,29.298632220960116,6.291367779039888,6.291367779039888,17.67734694869314,2025-10-24 21:15:00,21,10,4
35.59,35.7669594574614,-0.1769594574613933,0.1769594574613933,0.4972167953396833,2025-10-24 21:30:00,21,10,4
34.0,27.20987656562787,6.790123434372131,6.790123434372131,19.970951277565092,2025-10-24 21:45:00,21,10,4
36.63,39.077727592799185,-2.4477275927991826,2.4477275927991826,6.6823030106447785,2025-10-24 22:00:00,22,10,4
32.99,39.05173475150872,-6.061734751508716,6.061734751508716,18.374461204937,2025-10-24 22:15:00,22,10,4
14.97,33.09982161950038,-18.129821619500383,18.129821619500383,121.10769284903395,2025-10-24 22:30:00,22,10,4
9.69,15.384083808670855,-5.694083808670856,5.694083808670856,58.76247480568478,2025-10-24 22:45:00,22,10,4
19.72,17.844196725999854,1.8758032740001447,1.8758032740001447,9.512186987830349,2025-10-24 23:00:00,23,10,4
12.01,22.54071347494876,-10.53071347494876,10.53071347494876,87.68287656077236,2025-10-24 23:15:00,23,10,4
8.11,-0.7097272960285963,8.819727296028596,8.819727296028596,108.75126135670278,2025-10-24 23:30:00,23,10,4
5.48,5.521151533725714,-0.04115153372571356,0.04115153372571356,0.750940396454627,2025-10-24 23:45:00,23,10,4
5.37,16.611479658206957,-11.241479658206956,11.241479658206956,209.33854112117234,2025-10-25 00:00:00,0,10,5
5.41,2.028171865331224,3.381828134668776,3.381828134668776,62.51068640792562,2025-10-25 00:15:00,0,10,5
4.82,4.082227344250093,0.7377726557499074,0.7377726557499074,15.306486633815505,2025-10-25 00:30:00,0,10,5
3.91,3.942613446296285,-0.03261344629628482,0.03261344629628482,0.8341034858384864,2025-10-25 00:45:00,0,10,5
5.45,5.720134678190725,-0.27013467819072456,0.27013467819072456,4.956599599829809,2025-10-25 01:00:00,1,10,5
4.78,7.30647035061682,-2.52647035061682,2.52647035061682,52.855028255582006,2025-10-25 01:15:00,1,10,5
4.06,5.788085671448705,-1.7280856714487056,1.7280856714487056,42.56368648888438,2025-10-25 01:30:00,1,10,5
3.2,4.77466816738302,-1.5746681673830194,1.5746681673830194,49.20838023071936,2025-10-25 01:45:00,1,10,5
3.8,6.89100663517182,-3.09100663517182,3.09100663517182,81.34227987294264,2025-10-25 02:00:00,2,10,5
3.36,5.7183247495080565,-2.3583247495080566,2.3583247495080566,70.18823659250168,2025-10-25 02:15:00,2,10,5
2.31,5.025405206118016,-2.715405206118016,2.715405206118016,117.55000892285783,2025-10-25 02:30:00,2,10,5
2.2,3.8593064682638882,-1.659306468263888,1.659306468263888,75.42302128472218,2025-10-25 02:45:00,2,10,5
2.06,5.718940661282623,-3.658940661282623,3.658940661282623,177.61847870303995,2025-10-25 03:00:00,3,10,5
1.47,4.704675616886718,-3.234675616886718,3.234675616886718,220.04596033242981,2025-10-25 03:15:00,3,10,5
1.26,3.498925440275137,-2.2389254402751373,2.2389254402751373,177.69249525993155,2025-10-25 03:30:00,3,10,5
1.14,4.006991345581717,-2.8669913455817175,2.8669913455817175,251.49046891067698,2025-10-25 03:45:00,3,10,5
1.26,4.532475915151018,-3.272475915151018,3.272475915151018,259.7203107262713,2025-10-25 04:00:00,4,10,5
1.22,4.126020859791517,-2.906020859791517,2.906020859791517,238.19843113045224,2025-10-25 04:15:00,4,10,5
1.14,4.304262697631579,-3.164262697631579,3.164262697631579,277.56690330101577,2025-10-25 04:30:00,4,10,5
1.13,4.223601014868862,-3.093601014868862,3.093601014868862,273.77000131582855,2025-10-25 04:45:00,4,10,5
1.03,5.026586665552649,-3.996586665552649,3.996586665552649,388.01812286918926,2025-10-25 05:00:00,5,10,5
1.06,4.7402750293107445,-3.6802750293107445,3.6802750293107445,347.19575748214567,2025-10-25 05:15:00,5,10,5
1.25,4.608360132336728,-3.3583601323367276,3.3583601323367276,268.6688105869382,2025-10-25 05:30:00,5,10,5
1.48,4.612448323444539,-3.1324483234445393,3.1324483234445393,211.65191374625266,2025-10-25 05:45:00,5,10,5
1.07,5.161642095137978,-4.091642095137978,4.091642095137978,382.39645748953063,2025-10-25 06:00:00,6,10,5
1.3,4.858077644869049,-3.5580776448690488,3.5580776448690488,273.6982803745422,2025-10-25 06:15:00,6,10,5
1.71,5.178684575374284,-3.468684575374284,3.468684575374284,202.8470511914786,2025-10-25 06:30:00,6,10,5
2.51,5.509752621224443,-2.9997526212244434,2.9997526212244434,119.5120566224878,2025-10-25 06:45:00,6,10,5
3.0,6.096452616250112,-3.0964526162501116,3.0964526162501116,103.21508720833705,2025-10-25 07:00:00,7,10,5
3.15,6.886665474177185,-3.7366654741771854,3.7366654741771854,118.6243007675297,2025-10-25 07:15:00,7,10,5
2.86,6.971402298771906,-4.111402298771907,4.111402298771907,143.75532513188486,2025-10-25 07:30:00,7,10,5
2.81,7.105756427382758,-4.2957564273827575,4.2957564273827575,152.8738942129095,2025-10-25 07:45:00,7,10,5
3.51,7.260803779926839,-3.750803779926839,3.750803779926839,106.8605065506222,2025-10-25 08:00:00,8,10,5
3.49,7.516422619248715,-4.026422619248715,4.026422619248715,115.37027562317232,2025-10-25 08:15:00,8,10,5
3.76,6.9482468926803875,-3.1882468926803877,3.1882468926803877,84.79380033724436,2025-10-25 08:30:00,8,10,5
3.92,7.370474708475925,-3.450474708475925,3.450474708475925,88.02231399173279,2025-10-25 08:45:00,8,10,5
5.06,8.06439973136753,-3.0043997313675304,3.0043997313675304,59.375488762204164,2025-10-25 09:00:00,9,10,5
